"GEO_ID","NAME","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_001E","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003M","S1903_C01_003E","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005M","S1903_C02_005E","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C01_007M","S1903_C01_007E","S1903_C01_008M","S1903_C01_008E","S1903_C02_008E","S1903_C02_008M","S1903_C01_009M","S1903_C01_009E","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012M","S1903_C02_012E","S1903_C01_013M","S1903_C01_013E","S1903_C02_013E","S1903_C02_013M","S1903_C01_014M","S1903_C01_014E","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015M","S1903_C02_015E","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017M","S1903_C01_017E","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018M","S1903_C02_018E","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020M","S1903_C01_020E","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022M","S1903_C02_022E","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024M","S1903_C02_024E","S1903_C01_025M","S1903_C01_025E","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026M","S1903_C02_026E","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028M","S1903_C01_028E","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030M","S1903_C02_030E","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1600000US0820000","Denver city, Colorado","3662","45074","1385","262093","76.3","1.1","50610","1381","0.6","9.6","29306","5578","1.1","0.3","34758","10655","2.9","0.4","15941","39395","N","N","53750","13856","32883","3646","0.9","7.6","0.5","2.4","36027","11486","0.8","20.8","32870","2480","64.1","0.9","54385","2184","7.0","0.7","2138","25644","1.0","45.1","51370","2181","0.8","31.4","52911","3253","16.5","0.6","1956","27424","128082","3668","55651","2374","2.1","46.8","45052","4411","53.2","2.1","5114","62817","67.7","1.9","76282","3288","1.7","22.1","25727","3782","10.1","1.3","40383","10946","134011","3952","1658","34331","52.1","1.6","32193","1881","42.1","1.8","2269","27153","1.4","10.0","66898","7290","47.9","1.6","3966","37782","36.9","1.6","30755","2625","1.2","11.0","60965","3276","26.4","(X)","(X)","(X)","28.4","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
"1600000US0827425","Fort Collins city, Colorado","2354","47752","3497","54989","91.7","2.0","49636","3584","N","N","N","N","N","N","100461","46941","N","N","15636","33895","N","N","-","**","36481","33523","N","N","N","N","43216","38676","1.8","6.2","36247","10912","87.5","2.3","50015","3724","15.3","2.2","6676","19227","2.7","37.0","52427","5715","2.4","33.2","71036","6329","14.5","1.8","8300","40529","30360","1707","69073","3501","N","N","66887","4679","N","N","6627","72167","N","N","74992","6516","N","N","35951","7142","N","N","48956","12065","24629","2149","2887","30580","51.3","4.7","24942","5681","35.1","4.9","5041","22762","3.5","16.3","28827","5245","48.7","4.7","5340","36453","28.4","3.6","32627","5723","4.4","20.3","40807","4909","20.1","(X)","(X)","(X)","18.4","(X)","(X)","(X)","21.8","(X)","(X)","(X)",
"1600000US0832155","Greeley city, Colorado","2020","42404","6047","33464","91.6","2.5","45115","5029","N","N","18497","5487","N","N","23277","20917","N","N","63687","73895","N","N","-","**","26772","14691","N","N","N","N","21082","18930","3.2","24.0","26063","4480","72.2","3.2","50776","5566","11.1","2.9","3542","13417","4.1","33.4","46142","11171","3.5","40.9","52483","6986","14.7","2.5","11643","42814","21923","1545","52818","4523","N","N","41549","7817","N","N","9001","60094","N","N","63140","7842","N","N","30037","8500","N","N","40492","9854","11541","1543","4183","21818","58.2","7.0","22431","4814","46.9","7.4","6382","21678","4.1","11.2","26280","28280","41.8","7.0","7603","19712","31.8","7.0","16474","7781","5.4","10.0","32333","16083","24.4","(X)","(X)","(X)","26.6","(X)","(X)","(X)","17.9","(X)","(X)","(X)",
"1600000US0836410","Highlands Ranch CDP, Colorado","1508","105237","7448","33242","90.7","2.4","110019","8602","N","N","N","N","N","N","99488","44153","N","N","12973","95936","N","N","-","**","N","N","N","N","N","N","N","N","N","N","103625","36695","85.7","3.0","109809","8760","1.3","1.0","12482","60239","4.0","42.9","107863","17793","3.9","44.2","117885","10377","11.6","2.1","23577","57428","26446","1596","117168","5632","N","N","119557","6791","N","N","9679","112030","N","N","118911","4288","N","N","67055","55364","N","N","121000","64909","6796","1133","21951","70602","50.9","9.8","55092","19691","41.8","9.7","20261","42963","5.1","9.1","120905","68439","49.1","9.8","13892","81379","39.1","8.8","80441","35148","7.3","10.0","81845","5696","15.9","(X)","(X)","(X)","17.1","(X)","(X)","(X)","11.5","(X)","(X)","(X)",
"1600000US0843000","Lakewood city, Colorado","2346","51937","3174","60584","90.6","1.5","51368","2646","N","N","65417","18220","N","N","67927","21909","N","N","16058","71208","N","N","-","**","31930","11746","N","N","N","N","N","N","2.3","16.4","37557","10382","76.9","2.5","52252","4433","4.6","1.5","11024","38994","2.7","34.1","55065","10246","2.6","38.3","61188","6451","23.0","1.6","6558","44274","36382","1636","66098","2371","3.4","40.0","49787","8901","60.0","3.4","4206","69526","70.7","3.9","76557","4454","3.4","20.1","36978","8570","9.2","2.8","56290","17852","24202","2326","4142","34654","51.7","5.0","34619","4662","45.1","4.6","3268","31683","2.3","6.6","53200","14140","48.3","5.0","8737","34708","39.5","4.9","28230","7189","3.0","8.9","61140","2867","24.5","(X)","(X)","(X)","28.1","(X)","(X)","(X)","17.7","(X)","(X)","(X)",
"1600000US0845970","Longmont city, Colorado","1327","52922","5618","33777","86.4","2.8","55222","5992","N","N","N","N","N","N","N","N","N","N","28646","69291","N","N","-","**","24441","10151","N","N","N","N","77396","26175","2.8","17.0","32596","12768","77.8","3.2","58780","5263","7.4","2.8","4138","35423","3.3","36.7","54367","9478","3.4","40.6","66995","8233","15.3","2.4","5483","35604","22636","1130","62577","5125","N","N","59747","13470","N","N","4509","63158","N","N","75660","7737","N","N","31594","15265","N","N","52955","40233","11141","1567","1968","36903","53.3","7.5","33599","3887","38.7","6.7","4156","31364","5.6","14.6","51807","36406","46.7","7.5","2105","38748","35.3","7.1","37641","3469","5.0","11.4","39448","24337","23.1","(X)","(X)","(X)","23.7","(X)","(X)","(X)","19.3","(X)","(X)","(X)",
"1600000US0846465","Loveland city, Colorado","1495","54062","5474","27117","94.0","2.7","55330","5435","N","N","-","**","N","N","-","**","N","N","N","N","N","N","-","**","N","N","N","N","N","N","N","N","N","N","46603","10148","87.9","3.5","55540","6030","6.8","2.7","32414","23684","4.6","36.6","60115","8855","4.2","37.1","65126","6494","19.5","3.0","4294","33847","17392","1204","66838","7799","N","N","65766","9395","N","N","11302","70157","N","N","79911","8445","N","N","39437","17029","N","N","37753","7410","9725","1581","4398","32060","62.6","8.3","29240","4477","52.4","9.4","5266","27652","5.9","10.2","52772","15572","37.4","8.3","6050","37891","28.4","7.6","34392","6233","5.8","9.0","41924","41024","23.0","(X)","(X)","(X)","18.7","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US0862000","Pueblo city, Colorado","1546","34415","3331","43641","76.5","2.8","36728","4895","N","N","27769","20598","N","N","17958","8258","N","N","N","N","N","N","-","**","29120","4758","2.3","13.3","N","N","40608","13450","2.9","43.5","28678","4007","52.5","3.1","41029","5059","5.9","1.7","12249","14244","3.4","31.7","39995","7468","2.9","37.0","37353","7625","25.4","2.2","4442","31587","25359","1585","44702","4734","N","N","35150","5122","N","N","4602","47348","N","N","60548","6606","N","N","19706","5804","N","N","33464","6512","18282","1775","3137","18242","53.4","5.0","17071","4075","45.0","5.0","3887","16140","3.9","8.4","26420","32090","46.6","5.0","4039","19523","40.4","4.8","17375","3512","3.3","6.2","55442","21303","27.1","(X)","(X)","(X)","28.8","(X)","(X)","(X)","23.7","(X)","(X)","(X)",
"1600000US0877290","Thornton city, Colorado","1839","62512","4637","40119","85.8","3.0","63337","5131","N","N","46005","15262","N","N","70512","53557","N","N","36755","80198","N","N","-","**","60053","24565","N","N","N","N","N","N","3.3","21.2","49738","15108","71.2","3.4","66288","5390","7.2","2.0","9609","36258","3.9","44.1","65818","7229","3.5","38.5","71436","8405","10.2","2.0","3658","39178","28920","1543","70752","4267","N","N","71855","9273","N","N","5429","70126","N","N","81571","6473","N","N","43380","5279","N","N","41388","15347","11199","1854","5955","39497","53.7","7.8","38728","11525","42.6","7.8","12827","33086","4.6","11.2","70635","40984","46.3","7.8","10347","39722","31.7","6.2","38807","9237","6.0","14.6","53750","32275","25.4","(X)","(X)","(X)","25.6","(X)","(X)","(X)","21.2","(X)","(X)","(X)",
"1600000US0883835","Westminster city, Colorado","1921","60242","4486","40975","86.6","2.7","62099","4990","N","N","N","N","N","N","N","N","N","N","13129","61912","N","N","-","**","31218","11271","N","N","N","N","44980","23141","3.6","18.2","44117","14169","75.4","3.5","63594","6653","6.3","2.3","23751","34875","3.7","38.8","60410","6913","3.3","39.2","71916","9412","15.7","2.2","12358","44389","26311","1220","71559","6603","N","N","61135","9192","N","N","7548","79310","N","N","83220","7527","N","N","27685","10390","N","N","49397","27782","14664","1572","7913","40748","55.5","7.4","33024","6586","43.3","7.2","5735","29620","3.6","12.2","61790","9025","44.5","7.4","11215","46477","35.4","6.7","40689","11641","4.2","9.1","70016","12253","19.9","(X)","(X)","(X)","22.7","(X)","(X)","(X)","14.0","(X)","(X)","(X)",
"1600000US0908000","Bridgeport city, Connecticut","2001","38919","4658","48088","53.9","3.7","43016","3847","3.0","33.1","38120","12462","N","N","N","N","N","N","26665","39469","N","N","-","**","22442","5333","2.1","8.8","N","N","57229","47840","2.8","33.5","30658","3493","30.7","3.3","46955","8401","3.5","1.3","11935","22808","3.9","40.7","40693","5376","2.9","38.4","44149","6904","17.4","2.2","4308","28548","30467","1634","45185","4590","3.9","54.7","35191","8994","45.3","3.9","6805","60482","51.6","4.6","59104","8707","4.4","39.9","28051","5595","8.5","2.6","44761","15116","17621","2165","4656","25392","53.2","6.1","22315","7220","45.0","6.3","6384","20227","3.3","8.3","62613","40131","46.8","6.1","6788","26500","35.2","5.9","22738","6118","4.2","11.6","55358","42409","34.0","(X)","(X)","(X)","36.9","(X)","(X)","(X)","27.1","(X)","(X)","(X)",
